10:15:24.154;IZENR;53.150;36;GARANTI        ;ZIRAAT         ;;;1,913.40;1013528;;128
10:15:24.154;IZENR;53.150;36;GARANTI        ;ZIRAAT         ;;;1,913.40;1013529;;128
10:15:24.154;IZENR;53.150;34;GARANTI        ;ZIRAAT         ;;;1,807.10;1013530;;128
10:15:24.154;IZENR;53.150;2;VAKIF          ;ZIRAAT         ;;;106.30;1013531;;128
10:15:35.149;TUPRS;143.900;30;YAPI KREDI     ;ZIRAAT         ;;;4,317.00;1013532;;1
10:15:35.149;SMRTG;74.900;200;ZIRAAT         ;VAKIF          ;;;14,980.00;1013533;;0
10:15:35.149;ASGYO;24.660;73;ALNUS          ;ZIRAAT         ;;;1,800.18;1013534;;1
10:15:24.154;IZENR;53.150;4;VAKIF          ;GARANTI        ;;;212.60;1013535;;128
10:15:24.154;IZENR;53.150;35;VAKIF          ;AK             ;;;1,860.25;1013536;;128
10:15:24.154;IZENR;53.150;35;VAKIF          ;IS             ;;;1,860.25;1013537;;128
10:15:24.154;IZENR;53.150;35;VAKIF          ;GARANTI        ;;;1,860.25;1013538;;128
10:15:24.154;IZENR;53.150;36;VAKIF          ;YAPI KREDI     ;;;1,913.40;1013539;;128
10:15:24.154;IZENR;53.150;10;VAKIF          ;YAPI KREDI     ;;;531.50;1013540;;128
10:15:24.154;IZENR;53.150;3;MIDAS          ;YAPI KREDI     ;;;159.45;1013541;;128
10:15:24.154;IZENR;53.150;36;MIDAS          ;GARANTI        ;;;1,913.40;1013542;;128
10:15:24.154;IZENR;53.150;11;MIDAS          ;VAKIF          ;;;584.65;1013543;;128
10:15:24.154;IZENR;53.150;25;IS             ;VAKIF          ;;;1,328.75;1013544;;128
10:15:24.154;IZENR;53.150;35;IS             ;AK             ;;;1,860.25;1013545;;128
10:15:24.154;IZENR;53.150;35;IS             ;VAKIF          ;;;1,860.25;1013546;;128
10:15:24.154;IZENR;53.150;35;IS             ;AK             ;;;1,860.25;1013547;;128
10:15:24.154;IZENR;53.150;20;IS             ;GARANTI        ;;;1,063.00;1013548;;128
10:15:24.154;IZENR;53.150;15;IS             ;GARANTI        ;;;797.25;1013549;;128
10:15:24.154;IZENR;53.150;36;IS             ;YAPI KREDI     ;;;1,913.40;1013550;;128
10:15:24.154;IZENR;53.150;36;IS             ;IS             ;;;1,913.40;1013551;;128
10:15:24.154;IZENR;53.150;36;IS             ;GARANTI        ;;;1,913.40;1013552;;128
10:15:24.154;IZENR;53.150;35;IS             ;ZIRAAT         ;;;1,860.25;1013553;;128
10:15:24.154;IZENR;53.150;36;IS             ;ZIRAAT         ;;;1,913.40;1013554;;128
10:15:24.154;IZENR;53.150;35;IS             ;ZIRAAT         ;;;1,860.25;1013555;;128
10:15:24.154;IZENR;53.150;36;IS             ;AK             ;;;1,913.40;1013556;;128
10:15:24.154;IZENR;53.150;36;IS             ;AK             ;;;1,913.40;1013557;;128
10:15:24.154;IZENR;53.150;35;IS             ;GARANTI        ;;;1,860.25;1013558;;128
10:15:35.159;OFSYM;77.300;17;PIRAMIT        ;YAPI KREDI     ;;;1,314.10;1013559;;1
10:15:24.154;IZENR;53.150;36;IS             ;GARANTI        ;;;1,913.40;1013560;;128
10:15:24.154;IZENR;53.150;35;IS             ;GARANTI        ;;;1,860.25;1013561;;128
10:15:24.154;IZENR;53.150;35;IS             ;VAKIF          ;;;1,860.25;1013562;;128
